"Compound.Name","RT","X1_B_2","X1_B_3","X1_B_4","X1_C_1","X1_C_2","X1_C_3","X10_B_2","X10_B_3","X10_B_4","X10_C_1","X10_C_2","X10_C_3","X14_B_2","X14_B_3","X14_B_4","X14_C_1","X14_C_2","X14_C_3","X15_B_2","X15_B_3","X15_B_4","X15_C_1","X15_C_2","X15_C_3","X16_B_2","X16_B_4","X16_C_1","X16_C_2","X16_C_3","X17_B_2","X17_B_3","X17_B_4","X17_C_1","X17_C_2","X17_C_3","X18_B_2","X18_B_3","X18_B_4","X18_C_1","X18_C_2","X18_C_3","X19_B_2","X19_B_3","X19_B_4","X19_C_1","X19_C_2","X19_C_3","X20_B_2","X20_B_3","X20_B_4","X20_C_1","X20_C_2","X20_C_3","X9_B_2","X9_B_3","X9_B_4","X9_C_1","X9_C_2","X9_C_3","blank03","blank02","blank04","blank01","QC01","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","QC10","QC11","QC12","QC13"
"PS 40:6'PS'[M+Na]+",5.3,127066.5484,168909.1805,136100.7484,130588.5011,166461.4362,129168.2314,134131.4948,124142.2376,145190.6038,134997.165,147123.8011,138924.5143,177781.071,198238.5124,204269.528,206080.4043,256459.1753,172637.834,166621.2544,170984.3432,179708.3368,179143.4577,183341.5991,169241.2025,219151.3933,158086.1675,166547.9134,132301.1716,130434.884,371745.5609,292086.823,327867.4552,350014.1998,324031.9004,267931.8606,206393.7798,154957.5132,178563.6453,231080.9627,149402.3918,151845.673,208384.203,187579.9669,214381.5949,264674.1146,224844.151,218098.6277,260244.3235,279125.8211,274435.401,247683.8225,262393.3543,256997.3424,175924.9987,160833.0763,191977.3841,186855.2845,183745.2515,157391.9412,NA,NA,NA,NA,214959.6277,209093.3061,210591.4607,200771.4769,193278.1997,192365.1307,183328.097,180994.76,178437.8906,169492.8441,163863.9885,159402.9822,162401.2152
"PC 40:5'PC'[M+Na]+",6.54,48402.4686,49667.61831,32634.56841,39261.4998,60840.55581,47315.16956,64639.79028,59447.79934,72698.37144,62956.61312,77237.47626,64170.14183,49472.76936,60711.19948,71404.29957,46628.20275,55276.74536,39957.89605,51761.88375,56864.56764,54290.00314,52164.72955,57502.85697,51176.91485,44738.10391,34741.84881,48336.47897,48063.44681,34104.74586,62861.73383,54281.46876,56904.24074,56757.24954,79554.67297,61076.98998,63720.57576,52351.13604,62458.16834,74286.42047,49382.0001,54385.361,70051.87418,61218.51061,73425.75416,82343.66419,67955.9309,67748.90805,65125.81755,49931.31946,40494.42551,42995.42375,42051.53689,36828.55751,83900.0959,60027.20665,83507.58212,86977.61242,72150.91099,65700.33862,NA,NA,NA,NA,82445.75253,67249.91685,75648.5601,61576.60461,57019.48022,58898.65893,64980.91232,62493.48098,49741.7997,54358.98227,46511.06038,49082.52531,54218.62917
"PC 40:4'PC'[M+Na]+",6.9,129282.0041,148926.2676,114145.9139,111221.7061,137579.0543,113909.7072,149582.0909,144134.2465,194046.5503,140799.0928,169679.3772,152092.025,103145.9065,123538.7623,116371.8782,113010.7287,109292.8883,88442.02143,115537.6892,128095.2028,122488.2319,108945.5006,126006.568,120617.5226,126594.3684,102956.2669,122117.0063,120058.5319,89851.87202,96779.56511,75852.58318,83195.08199,103096.7753,113632.4608,83916.72943,159096.855,121208.4715,142141.4604,157805.4788,125261.7873,119825.0891,132034.0464,109568.9211,108814.2707,122658.6482,124581.8119,107856.3665,103088.1169,96425.38313,78972.83838,82663.11934,76084.93449,75772.2144,168420.5509,118172.0626,175069.6337,175954.2134,153693.112,116280.296,NA,NA,NA,NA,160140.5259,155521.0625,146615.2853,139999.7933,134833.7014,125607.4863,120123.1157,117543.4024,112194.1273,111731.305,107467.681,99984.58954,103756.9732
"CoQ10'CoQ'[M+H]+",11.07,349524.8229,292857.0094,194899.3488,218335.3312,137188.5182,291003.7184,180917.5918,245264.1455,436018.8949,682960.761,115795.2575,310706.9025,433166.3547,1913188.914,516725.2037,383291.5934,5494165.204,210892.8667,338059.5174,424281,458250.3753,567888.9588,612433.5864,603284.9851,609458.7456,714492.4899,305856.9055,544019.377,431085.3066,594440.9218,509233.2333,415112.5049,1179044.119,1047089.579,233378.4547,741953.5171,194337.4096,373321.364,793177.3146,515804.2773,669213.6279,262177.1644,818211.6574,510051.9161,280862.1181,354500.3389,202595.8197,164185.731,497898.4798,629995.5024,241030.8489,643277.4963,436547.2895,751974.3456,622220.965,287749.1563,574782.0161,630364.0576,587797.3554,NA,NA,NA,NA,443347.2376,434190.5542,440301.8048,433480.3745,400064.0639,390466.2747,387128.8703,379360.4916,379782.0493,372087.1957,373289.7447,369420.4591,327162.6606
"PC O-44:8'EtherPC'[M+H]+",4.61,76400.05015,41942.26101,22484.27741,45584.6419,58902.35242,40157.82748,40020.06216,40167.89136,54418.18778,38432.47486,39662.87371,56001.97501,70646.0861,79322.70235,60203.66533,65174.35985,47095.18167,53861.87365,57609.6785,59803.00235,48891.06197,50206.16958,41625.10282,57852.70371,41160.71757,42571.87993,45651.35044,55563.49896,65244.22635,40233.12528,40324.79152,39205.61871,48818.74317,56788.42972,38942.92971,71291.08658,46768.81783,64568.4003,58107.46236,52357.27367,59456.01513,43395.13159,51450.19706,41578.09118,40192.18628,46827.3325,43517.64696,37664.49319,53191.9036,49139.17026,40294.0301,40363.38896,33266.90053,59301.84387,44406.3161,70562.49116,76133.24373,74541.75643,51661.0853,NA,NA,NA,NA,59187.16215,60549.19465,56656.72015,53666.98856,51967.63348,51779.75732,49733.75339,49344.71055,49852.52039,48252.87447,48575.17457,47973.63599,49780.25008
"PE 38:4|PE 18:0_20:4'PE'[M+H]+",6.63,11179113.45,10624867.61,7672282.122,9542616.169,11436284.97,8420024.239,12234960.24,12262988.96,14783027.57,11737176.63,11180524.58,12117206.22,10262203.45,11438765.97,8804211.473,7933929.695,8077018.219,7886022.871,12316098.76,10528873.93,9911973.483,9948979.77,9432780.379,10554828.97,10694840.99,11952878.89,10988713.11,10707230.55,11764538.56,8996489.883,8878236.08,8572520.25,10639021.96,10951038.61,8548492.352,13908917.48,10884933.89,12851991.98,14929486.66,12346314.01,13683900.66,9697590.393,10022574.24,8315896.705,8705708.323,9455067.625,10207648.94,7796202.191,9954099.75,7469298.445,7935849.421,8405083.677,6828155.204,9036360.079,9369539.739,10999478.34,11056456.71,11636897.91,9946060.746,NA,NA,11330.52746,NA,12215626.59,12079299.07,11939857.77,11530344.14,11031187.24,11002687.98,10194309.57,10256760.79,10230802.67,9964885.862,9834272.537,9736796.698,9714220.543
"CAR 18:1'CAR'[M+H]+",1.42,3850770.464,1683827.534,858022.525,3610926.687,1935092.563,2159752.714,3009190.414,3387814.091,5578389.27,2568200.485,1997350.859,2905046.047,4089932.013,6442701.67,3480611.36,3307699.568,5609410.681,3166882.622,2896308.415,2190332.959,1542784.328,3837091.219,1454328.641,1460362,3574625.781,3001309.737,5774190.18,3628739.539,4438156.554,1614770.739,2502717.389,1495661.912,2795012.968,5880476.881,1997578.925,3876579.706,1413400.58,2124304.515,6394244.14,3423978.588,2601258.538,3272156.112,3979745.484,2251121.969,4137444.605,3502780.797,3352066.06,3430807.678,5747813.815,2711594.218,4159120.937,3930424.647,2545223.182,1976076.119,1580041.619,3040695.481,3117370.22,3200503.365,602366.2727,NA,NA,3827.438448,NA,3600383.249,3555747.131,3545277.935,3334066.986,3257056.676,3445703.491,3169355.47,3094196.569,2976584.287,2929897.742,2900081.332,2883193.255,2876968.301
"CAR 16:1'CAR'[M+H]+",0.94,545547.2792,342216.82,106537.6547,610991.519,524568.1418,492954.2248,421240.0595,349729.3358,660126.5427,564704.5226,337870.4827,431466.1516,1424786.24,937199.1249,1059141.716,391728.2395,3444855.972,343719.4381,362141.7715,677798.0088,180593.6871,1448755.041,516174.2446,275115.0073,484522.9772,430641.4278,1315033.36,640416.0429,675269.2677,161443.6093,297284.6857,167801.0046,382422.6814,1907692.343,301955.8131,502092.225,171965.8987,262677.1844,1470974.733,893050.1286,397886.977,709106.0981,2262000.838,603295.5706,1280703.852,430743.1935,455023.6456,348327.5305,628377.1079,368939.8726,628232.2699,812625.9037,310848.8618,248310.4048,650174.1483,1472308.794,650004.8514,907763.8491,235037.8268,NA,NA,NA,1090.010096,717566.738,726173.3517,724659.7025,701481.6708,664461.3782,704417.7686,666992.373,640124.8469,639011.7989,627059.5704,620870.5544,617114.9045,607740.0719
"SM 34:1;2O|SM 18:1;2O/16:0'SM'[M+H]+",5,14411323.03,13504808.31,13806536.43,12426361.34,13447805.94,9233653.417,9132029.594,7169262.325,11427900.12,7056919.125,8590856.759,13828814.38,7778947.343,11531524.56,7454095.75,16985600.67,15498544.26,14464276.98,10749949.9,12018965.54,7387176.756,7948827.012,8177303.36,8412417.748,12027618.21,8905824.131,7777930.13,8460686.913,11128255.7,13374184.01,10338914.75,11622101.56,17615623.65,11947393.32,11805390.53,12659587.36,8307677.419,10622524.35,10088097.6,10133574.25,9231762.198,10688030.31,9240676.981,8531831.646,12642370.58,15073338.25,13263369.18,6851392.594,13082431.23,11660478.65,11729513.73,11064511.44,11131790.98,6793709.256,9503562.361,14394097,11069484.13,14452270.16,6968678.972,NA,NA,19884.53984,NA,13452547.97,13088008.3,12930610.15,12157299.58,11691043.22,11670266.8,11120871.48,10773880.9,10582262.71,10308762.08,10260258.38,10340319.22,10417066.21
"PC 34:2|PC 16:0_18:2'PC'[M+H]+",5.6,94033124.14,95243017.55,81826078.43,95624603.63,97332665.57,91185543.79,90116459.88,89793377.41,107526272.4,89590441.65,85952837.52,93373315.52,86671756.87,91025600.39,87854905.36,79442646.43,83457669.94,85196507.98,92222873.52,88709264.6,88397118.77,85732632.31,86927145.42,96981984.96,88704425.48,93888967.25,92060254.07,88287290.69,101163309.1,87313749.24,82284305.39,83410593.21,89866223.97,99933715.05,85492388.33,101557101.1,91620681.73,96326609.25,97905288.18,90599749.35,92154752.66,88236565.68,89544477.81,81116383.63,85002501,96601043.4,92482190.76,82090664.94,102440485,93483182.35,87587088.09,91314617.43,91089848.64,80211575.57,79959041.08,89713793.21,85683485.96,91660270.28,81586866.42,1231.573637,988.9992915,210180.3901,NA,103964218.6,100596647.4,100109359,96571047.67,93400636.47,93425424.34,88923737.63,89893137.32,88490730.73,86671207.2,87960324.76,90031941.4,88518924.23
"PC 36:2|PC 18:1_18:1'PC'[M+H]+",6.33,41405537.39,38517224.5,30582810.78,33413134.09,39623910.3,32700161.88,34876978.03,35282934.34,47021684.9,33620199.53,33398399.33,36611024.52,35101497.59,37056669.08,32543831.2,30918275.27,31284398.72,34634803.82,37052966.37,34545975.17,35153853.95,30191274.8,33004528.01,35498988.74,38776864.49,38924310.9,34879967.23,37253687.79,37867364.24,29083686.83,31110120.45,30155487.03,33420264.21,40527163.52,30274315.88,46061437.65,35457622.23,41987601.31,44600415.9,40491151.81,41074680.25,29404723.78,34816266.89,29364985.87,24172249.65,31077183.45,35340080.86,33831827.3,42890059.95,35885575.45,33727425.75,35036807.9,32472579.98,31604167.46,31910139.01,39337266.38,38312949.13,39793634.52,33174499.24,NA,NA,86601.79275,NA,42278590.11,41385838.8,40864446.04,39307290.94,37707853.01,37661883.53,35695320.75,35590945.51,35395917.42,34670821.53,33890027.21,34684784.32,34902797.48
"PC 32:1|PC 16:0_16:1'PC'[M+H]+",5.33,16711372.37,12255879.16,10587723.07,15040170.33,17204686.38,13316657.96,12236800.08,12450104.47,15090063.3,12602716.75,12468725.78,18246359.61,13847777.59,13727551.4,11215878.5,11472345.51,9364050.888,11128966.3,13624022.04,13222387.6,11821017.73,11160725.75,10506084.86,12507888.57,12599521.49,12774792.96,14476358.13,16083502.76,18307746.91,7085870.975,7665163.929,7401878.185,11489129.46,9112723.696,7717464.197,11203908.82,8478335.597,9698884.981,10811920.83,11832425.54,12307020.28,12431733.64,12367111.14,10410356,11400142.24,14185333.07,13514497.13,7177429.159,9226009.938,8979755.514,9564748.161,8073212.339,7781769.261,10817382.61,11509265.1,15292444.82,13928759.97,15151981.91,11234248.91,NA,NA,31873.92959,NA,13842621.65,13420166.8,13308070.11,12778795.68,12472443.75,12512420.6,11897402.14,12232991.5,12158200.89,12099919.52,12007391.53,12223020.56,12256437.01
"Cer 42:3;3O|Cer 17:3;2O/25:0;O'Cer_HS'[M+H-H2O]+",8.53,942963.9217,875080.5443,795597.2236,833161.6325,874108.0108,729312.4516,771110.6441,885987.6209,1158173.463,831954.5664,719941.2068,883052.9659,990348.3039,1095933.118,995626.0535,977187.3259,1036095.94,998603.3934,1141634.426,1019512.804,973382.5899,852178.3245,743950.3211,870389.1468,857960.4868,1187484.731,759659.3166,876509.8033,880998.4865,570139.9345,694142.4333,751346.6165,503258.831,850144.705,700058.5338,782199.4353,603839.3664,758231.88,823672.6732,731855.7599,757370.9244,840705.0865,765581.5282,670366.1668,635377.3143,900857.298,809153.1002,656521.7993,1214278.071,975900.2729,871710.8456,996016.899,888842.4363,505711.3231,816229.2948,829785.0197,748510.3712,794921.9041,684415.3048,NA,NA,NA,2281.088357,941887.3013,915714.9224,916683.4928,883968.9151,784747.3603,807043.4707,838123.5289,829564.3748,823896.531,816364.0157,825619.2982,806864.2522,741534.5835
"PC 36:1|PC 18:0_18:1'PC'[M+H]+",6.74,7602913.627,7062227.759,5818262.887,5731293.459,7089310.077,5494408.617,7055684.847,7283557.282,9424520.49,6156532.751,6500177.135,7531019.634,8711271.948,9026015.643,8019952.978,6412694.675,6258184.478,6961877.423,7691116.608,7295035.138,7043670.517,5053899.09,5276018.181,5622948.2,6737701.577,6714062.951,6679202.049,6934166.52,6853415.73,5054655.105,5111549.142,5143649.969,6485577.214,6755664.407,5344505.875,7360708.412,5755486.37,6912641.427,7454166.314,6721299.249,7396339.089,6285853.604,6169965.534,5387957.73,5662639.992,7508736.92,6948212.008,6776469.73,6820706.897,6953507.676,6744315.772,6015160.773,5955884.17,6008878.347,6784136.874,8494582.526,7589000.374,7791672.592,6313946.898,NA,NA,23740.22686,NA,7966843.075,7851088.738,7774386.465,7416614.5,7166788.067,6660856.246,6631747.686,6738131.244,6087661.368,6443668.293,6438692.672,6533093.203,6645138.821
"SM 43:4;2O|SM 23:3;2O/20:1'SM'[M+H]+",7.51,1922840.329,1825909.441,1596190.92,1695969.897,1789301.818,1537125.437,1430340.685,1448915.887,1775323.193,1494891.874,1482053.709,1854598.747,1307373.775,1694916.704,1234771.452,1676334.113,1410235.721,1562759.222,1395803.437,1332477.512,1057127.41,1065754.503,778872.9847,1079105.939,1515731.025,1683484.222,1578956.846,1684167.718,2010204.198,1615368.75,1260306.77,1281678.223,1430588.496,1552233.79,1467987.486,1676959.569,1087510.296,1569674.404,1490406.593,1378487.983,1420149.645,1252488.821,1144036.361,923560.3781,1193001.534,1547199.324,1524776.298,1157136.662,2245856.896,1880641.245,1658120.765,1735801.788,1834350.361,1037647.117,1362270.082,1877362.912,1683252.078,1828446.936,1397994.164,NA,NA,5679.915574,NA,1880640.387,1818942.875,1779962.279,1704949.325,1662417.508,1627181.347,1539599.564,1517307.993,1530923.946,1449290.316,1440834.709,1438769.106,1416037.969
"SM 42:1;2O'SM'[M+Na]+",7.86,3949397.817,3946292.32,3961495.311,4145059.59,4500498.041,3154672.659,4198066.782,3857922.353,4408520.689,3624448.624,3791281.875,4821153.352,2729323.504,3769039.199,2527459.218,4497348.241,4424744.527,3417171.75,4552108.135,4867995.02,3284267.926,3273371.552,2562394.623,3047102.565,3434809.432,3393523.471,3599539.849,3654443.275,4127013.827,4395076.379,3376812.399,3521684.43,4184508.711,3413099.425,3909728.6,3962270.996,3020410.444,3737035.516,3584166.595,3137958.782,3573363.882,3910162.017,3209378.664,3208749.78,3818249.535,4311822.755,4447987.607,2421294.218,4495677.444,3901902.139,4097947.39,3729234.052,3954789.644,2098761.176,3704491.379,4493445.655,3605193.55,3796555.589,2531799.549,NA,NA,14703.75019,NA,4252781.342,4160345.785,4096921.413,4009528.979,3864914.214,3844900.24,3698353.023,3747850.061,3528697.76,3523040.581,3567999.508,3518477.7,3572838.262
"SM 42:1;2O|SM 18:1;2O/24:0'SM'[M+H]+",7.85,2878554.488,2854811.365,2747193.078,2868889.34,3238689.123,2258117.895,3079629.483,2656674.276,3076095.17,2541793.451,2624412.755,3509796.243,1833595.15,2671935.785,1833567.429,3221853.599,3477722.395,2498745.004,3273471.441,3620283.904,2217735.458,2280222.156,1928942.877,2305169.32,2519165.332,2417444.349,2626520.678,2635048.99,2908416.503,3152305.312,2269275.348,2483041.901,3059136.389,2436041.968,2732046.252,2795015.01,2024470.504,2752457.875,2562381.149,2363803.011,2468792.261,2840041.016,2321293.7,2249566.666,2706482.155,3177010.407,3215560.764,1710800.139,3151114.524,2901505.527,2871704.393,2636787.038,2824972.378,1484389.692,2642397.429,3220450.963,2622053.557,2793843.333,1885888.317,NA,NA,12680.03356,NA,3189594.329,3083817.543,3074636.832,2899297.636,2826087.442,2866956.042,2599459.715,2715872.558,2666673.444,2575037.09,2568926.907,2626501.245,2620139.538
"SM 42:2;2O|SM 18:1;2O/24:1'SM'[M+H]+",7.22,4362480.139,4220625.781,4116515.157,4313303.354,4724030.791,3500843.279,3697174.759,3312649.296,4394880.543,3324319.533,3393977.283,4329822.934,3595360.13,4452348.624,3438799.896,4899405.358,5270510.231,4287689.267,3368569.744,4131034.826,2544459.843,2351334.891,2471821.471,2683757.934,4689795.875,4833444.455,4731975.861,5108327.084,5686866.227,5703560.605,5448821.683,4975751.124,6150453.259,5978025.064,5002771.544,4717230.178,4094894.696,4022753.275,3828694.599,4528182.139,4711217.385,4080324.325,4583258.665,4150283.716,5688359.148,6395095.825,5140841.437,3796442.027,6535094.4,6330991.298,5904582.781,5501378.994,5963551.775,2526232.268,3802010.087,4609325.65,3947967.595,4385398.959,2850813.171,NA,NA,21850.58468,NA,4865830.753,4739299.564,4739603.751,4531494.648,4436245.163,4393026.402,4113326.587,4143629.895,4013017.038,3874903.208,3913462.398,3910019.133,4010224.692
"SM 42:2;2O'SM'[M+Na]+",7.24,3807542.217,4438845.838,4241583.563,4282018.846,4207907.204,3884932.065,4019795.419,3802546.385,4539811.617,3798895.661,4015406.364,4119233.838,3838633.437,4404471.656,4000136.369,4650798.171,5065881.18,4253239.127,3618952.348,4214501.015,3293420.265,3211490.29,3317903.131,3478356.97,4555160.924,4106179.597,4358618.734,4198125.498,4094934.48,5312380.899,4743983.316,4910174.23,5253886.359,5044533.52,4909149.438,4342538.299,4115381.289,4258502.107,4334635.058,3925636.936,4306281.644,4271081.311,4028266.705,4064924.061,4986270.467,4931791.584,4515753.689,4018250.601,4907293.992,4788480.633,4570187.826,4325619.713,4590831.72,3406381.259,3924232.51,4170593.642,3936972.486,4182646.439,3562300.266,NA,NA,25748.0993,NA,5147392.385,5133325.315,4966705.441,4898138.808,4843935.083,4604341.106,4371392.575,4352674.097,4352369.711,4170507.743,4341748.124,4289452.747,4200617.791
"SM 40:1;2O|SM 18:1;2O/22:0'SM'[M+H]+",7.15,2598895.202,2465941.943,2361030.361,2453500.967,2808756.527,2013340.799,2476604.238,2301540.803,2967282.512,2262091.259,2336111.343,2981359.474,2102833.549,2629887.43,2033021.688,2831464.29,2710230.408,2540402.655,2854193.915,2869475.967,2159132.42,2079936.925,1938813.172,2278782.557,2619272.05,2521096.586,2452065.484,2554277.657,2880821.314,2633571.229,2176815.871,2154412.473,2656636.311,2657197.876,2263540.482,2712100.952,1871838.277,2453313.356,2373331.459,2177975.11,2269636.839,2530409.731,2296754.455,1883607.809,2378783.588,2841505.816,2810824.447,1839823.396,3424304.653,2835580.973,2777993.127,2744696.433,2697464.385,1456414.224,2114203.874,2713849.346,2408957.962,2625596.419,1831405.961,NA,NA,14416.40568,NA,2838639.956,2791446.002,2757153.786,2608113.274,2537579.827,2557376.633,2398188.266,2387819.271,2391881.689,2291732.872,2309564.754,2347337.11,2362202.884
"CAR 18:4'CAR'[M+H]+",0.94,122187.9413,78415.94169,28452.87699,141925.8047,105366.5421,112693.6688,91478.55884,78069.15382,126358.1419,127117.6306,76682.72605,85151.55874,290701.2402,203757.5523,207577.6626,93245.84162,716007.2516,74497.59032,81996.60439,161215.6115,45906.84981,338383.1487,102967.7808,53312.20893,109060.5381,111952.6113,268996.0936,147903.2955,156478.897,33354.35267,73297.1012,37239.43408,79384.79273,396101.1773,70652.34422,115439.0925,39495.36776,59143.79755,308150.1954,196374.2881,96706.12636,152011.7649,492954.6818,136125.094,275096.5857,88287.15453,94970.80524,81028.50313,145725.3223,67048.2105,143752.9219,180440.7433,65400.08156,58269.97659,128072.4094,295800.5872,140750.2851,170432.6528,53819.43309,NA,NA,NA,887.7241743,156822.3948,156035.9044,142657.3056,149979.9435,146188.0551,138773.0123,139594.1645,146802.8797,140131.9058,140576.9612,140539.1685,143385.544,145361.7925
"SM 41:1;2O|SM 18:1;2O/23:0'SM'[M+H]+",7.51,1146071.818,1035506.961,934716.6018,985832.7557,1187569.178,878742.7834,846511.0739,874714.4822,1071443.039,865846.589,855391.6179,988909.1426,809624.2106,965187.9776,789211.158,970825.0915,952892.6127,883809.8056,768598.7084,777118.9292,638975.778,609864.6579,563475.7445,707730.4558,893368.859,970395.9138,910753.3136,987588.6853,1155050.211,932864.7728,797097.3988,813681.3601,825743.5623,979208.3117,845605.6764,1011213.319,694448.2412,913296.2139,873603.9828,846125.2068,830970.9777,719105.8321,673609.7279,532991.6921,707572.5435,900171.7192,853613.9047,688759.4871,1337357.132,1136991.536,986805.6303,1042875.239,1065467.345,638306.4907,935775.9183,1124471.229,989464.2711,1119233.408,848664.2611,NA,NA,5797.008621,NA,1091196.01,1054591.766,1035470.047,1005247.877,901177.1831,957690.361,907238.036,900366.8942,881611.1968,842049.4329,853838.0762,862627.4934,874911.3546
